dataset,table,column,type,description
dt_dv360_1595182791,p_Activity_1595182791,DV360_Mobile_Make_ID,STRING,The numerical ID for the mobile make. This value may be missing
dt_dv360_1595182791,p_Activity_1595182791,DV360_Mobile_Model_ID,STRING,The numerical ID for the mobile model. This value may be missing
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Cost_USD,FLOAT,"The amount paid for the impression in USD nanos, you can divide by 1,000,000,000 to see it as currency. This value may be zero"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Cost_Partner_Currency,FLOAT,"The amount paid for the impression in the partner currency nanos, you can divide by 1,000,000,000 to see it as currency. This value may be zero"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Cost_Advertiser_Currency,FLOAT,"The amount paid for the impression in advertiser currency nanos, you can divide by 1,000,000,000 to see it as currency. This value may be zero"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Revenue_USD,FLOAT,The total amount in USD nanos made by the partner account for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Revenue_Partner_Currency,FLOAT,The total amount in partner currency nanos made by the partner account for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Revenue_Advertiser_Currency,FLOAT,The total amount in advertiser currency nanos made by the partner account for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Total_Media_Cost_USD,FLOAT,The total media cost in USD nanos for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Total_Media_Cost_Partner_Currency,FLOAT,The total media cost in partner currency nanos for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Total_Media_Cost_Advertiser_Currency,FLOAT,The total media cost in advertiser currency nanos for the view event. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_1_USD,FLOAT,The CPM 1 fee in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_1_Partner_Currency,FLOAT,The CPM 1 fee in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_1_Advertiser_Currency,FLOAT,The CPM 1 fee in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_2_USD,FLOAT,The CPM 2 fee in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_2_Partner_Currency,FLOAT,The CPM 2 fee in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_2_Advertiser_Currency,FLOAT,The CPM 2 fee in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_3_USD,FLOAT,The CPM 3 fee in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_3_Partner_Currency,FLOAT,The CPM 3 fee in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_3_Advertiser_Currency,FLOAT,The CPM 3 fee in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_4_USD,FLOAT,The CPM 4 fee in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_4_Partner_Currency,FLOAT,The CPM 4 fee in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_4_Advertiser_Currency,FLOAT,The CPM 4 fee in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_5_USD,FLOAT,The CPM 5 fee in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_5_Partner_Currency,FLOAT,The CPM 5 fee in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_CPM_Fee_5_Advertiser_Currency,FLOAT,The CPM 5 fee in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_1_USD,FLOAT,The Media Fee 1 in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_1_Partner_Currency,FLOAT,The Media Fee 1 in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_1_Advertiser_Currency,FLOAT,The Media Fee 1 in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_2_USD,FLOAT,The Media Fee 2 in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_2_Partner_Currency,FLOAT,The Media Fee 2 in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_2_Advertiser_Currency,FLOAT,The Media Fee 2 in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_3_USD,FLOAT,The Media Fee 3 in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_3_Partner_Currency,FLOAT,The Media Fee 3 in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_3_Advertiser_Currency,FLOAT,The Media Fee 3 in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_4_USD,FLOAT,The Media Fee 4 in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_4_Partner_Currency,FLOAT,The Media Fee 4 in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_4_Advertiser_Currency,FLOAT,The Media Fee 4 in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_5_USD,FLOAT,The Media Fee 5 in USD nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_5_Partner_Currency,FLOAT,The Media Fee 5 in partner currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Media_Fee_5_Advertiser_Currency,FLOAT,The Media Fee 5 in advertiser currency nanos. This value may be zero
dt_dv360_1595182791,p_Activity_1595182791,DV360_Data_Fees_USD,FLOAT,"The cost of any data that was used to target this impression, in USD nanos"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Data_Fees_Partner_Currency,FLOAT,"The cost of any data that was used to target this impression, in partner currency nanos"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Data_Fees_Advertiser_Currency,FLOAT,"The cost of any data that was used to target this impression, in advertiser currency nanos"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Billable_Cost_USD,FLOAT,"The total amount of money billed to the partner, including the media cost and partner costs, in USD nanos"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Billable_Cost_Partner_Currency,FLOAT,"The total amount of money billed to the partner, including the media cost and partner costs, in partner currency nanos"
dt_dv360_1595182791,p_Activity_1595182791,DV360_Billable_Cost_Advertiser_Currency,FLOAT,"The total amount of money billed to the partner, including the media cost and partner costs, in advertiser currency nanos"
dt_dv360_1595182791,p_Advertiser_1595182791,name,STRING,The resource name of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,advertiserId,INTEGER,The unique ID of the advertiser. Assigned by the system.
dt_dv360_1595182791,p_Advertiser_1595182791,partnerId,INTEGER,The unique ID of the partner that the advertiser belongs to.
dt_dv360_1595182791,p_Advertiser_1595182791,displayName,STRING,The display name of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,entityStatus,STRING,Controls whether or not insertion orders and line items of the advertiser can spend their budgets and bid on inventory.
dt_dv360_1595182791,p_Advertiser_1595182791,updateTime,TIMESTAMP,The timestamp when the advertiser was last updated. Assigned by the system.
dt_dv360_1595182791,p_Advertiser_1595182791,generalConfig,RECORD,General settings of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,adServerConfig,RECORD,Ad server related settings of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,creativeConfig,RECORD,Creative related settings of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,dataAccessConfig,RECORD,Settings that control how advertiser data may be accessed.
dt_dv360_1595182791,p_Advertiser_1595182791,integrationDetails,RECORD,Integration details of an entry.
dt_dv360_1595182791,p_Advertiser_1595182791,servingConfig,RECORD,Targeting settings related to ad serving of the advertiser.
dt_dv360_1595182791,p_Advertiser_1595182791,prismaEnabled,BOOLEAN,Whether integration with Mediaocean (Prisma) is enabled.
dt_dv360_1595182791,p_Advertiser_1595182791,billingConfig,RECORD,Billing related settings of the advertiser.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,advertiserId,INTEGER,The unique ID of the advertiser the line item belongs to.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,campaignId,INTEGER,The unique ID of the Campaign.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,updateTime,TIMESTAMP,The timestamp when the campaign was last updated.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,fetchTime,TIMESTAMP,The time at which the DTS fetched the data from DV360 API.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,name,STRING,The resource name for this assigned targeting option.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,assignedTargetingOptionId,STRING,The unique ID of the assigned targeting option. The ID is only unique within a given resource and targeting type. It may be reused in other contexts.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,targetingType,STRING,Identifies the type of this assigned targeting option.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,inheritance,STRING,he inheritance status of the assigned targeting option.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,channelDetails,RECORD,This field will be populated when the targetingType is TARGETING_TYPE_CHANNEL.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,appCategoryDetails,RECORD,This field will be populated when the targetingType is TARGETING_TYPE_APP_CATEGORY.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,appDetails,RECORD,This field will be populated when the targetingType is TARGETING_TYPE_APP.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,urlDetails,RECORD,URL details. This field will be populated when the targetingType is TARGETING_TYPE_URL.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,dayAndTimeDetails,RECORD,Day and time details. This field will be populated when the targetingType is TARGETING_TYPE_DAY_AND_TIME.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,ageRangeDetails,RECORD,Age range details. This field will be populated when the targetingType is TARGETING_TYPE_AGE_RANGE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,regionalLocationListDetails,RECORD,Regional location list details. This field will be populated when the targetingType is TARGETING_TYPE_REGIONAL_LOCATION_LIST.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,proximityLocationListDetails,RECORD,Proximity location list details. This field will be populated when the targetingType is TARGETING_TYPE_PROXIMITY_LOCATION_LIST.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,genderDetails,RECORD,Gender details. This field will be populated when the targetingType is TARGETING_TYPE_GENDER.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,videoPlayerSizeDetails,RECORD,Video player size details. This field will be populated when the targetingType is TARGETING_TYPE_VIDEO_PLAYER_SIZE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,userRewardedContentDetails,RECORD,User rewarded content details. This field will be populated when the targetingType is TARGETING_TYPE_USER_REWARDED_CONTENT.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,parentalStatusDetails,RECORD,Parental status details. This field will be populated when the targetingType is TARGETING_TYPE_PARENTAL_STATUS.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,contentInstreamPositionDetails,RECORD,Content instream position details. This field will be populated when the targetingType is TARGETING_TYPE_CONTENT_INSTREAM_POSITION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,contentOutstreamPositionDetails,RECORD,Content outstream position details. This field will be populated when the targetingType is TARGETING_TYPE_CONTENT_OUTSTREAM_POSITION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,deviceTypeDetails,RECORD,Device Type details. This field will be populated when the targetingType is TARGETING_TYPE_DEVICE_TYPE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,audienceGroupDetails,RECORD,Audience targeting details. This field will be populated when the targetingType is TARGETING_TYPE_AUDIENCE_GROUP. You can only target one audience group option per resource.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,browserDetails,RECORD,Browser details. This field will be populated when the targetingType is TARGETING_TYPE_BROWSER.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,householdIncomeDetails,RECORD,Household income details. This field will be populated when the targetingType is TARGETING_TYPE_HOUSEHOLD_INCOME.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,onScreenPositionDetails,RECORD,On screen position details. This field will be populated when the targetingType is TARGETING_TYPE_ON_SCREEN_POSITION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,carrierAndIspDetails,RECORD,Carrier and ISP details. This field will be populated when the targetingType is TARGETING_TYPE_CARRIER_AND_ISP.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,keywordDetails,RECORD,Keyword details. This field will be populated when the targetingType is TARGETING_TYPE_KEYWORD.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,negativeKeywordListDetails,RECORD,Keyword details. This field will be populated when the targetingType is TARGETING_TYPE_NEGATIVE_KEYWORD_LIST.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,operatingSystemDetails,RECORD,Operating system details. This field will be populated when the targetingType is TARGETING_TYPE_OPERATING_SYSTEM.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,deviceMakeModelDetails,RECORD,Device make and model details. This field will be populated when the targetingType is TARGETING_TYPE_DEVICE_MAKE_MODEL.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,environmentDetails,RECORD,Environment details. This field will be populated when the targetingType is TARGETING_TYPE_ENVIRONMENT.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,inventorySourceDetails,RECORD,Inventory source details. This field will be populated when the targetingType is TARGETING_TYPE_INVENTORY_SOURCE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,categoryDetails,RECORD,Category details. This field will be populated when the targetingType is TARGETING_TYPE_CATEGORY.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,viewabilityDetails,RECORD,Viewability details. This field will be populated when the targetingType is TARGETING_TYPE_VIEWABILITY.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,authorizedSellerStatusDetails,RECORD,Authorized seller status details. This field will be populated when the targetingType is TARGETING_TYPE_AUTHORIZED_SELLER_STATUS.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,languageDetails,RECORD,Language details. This field will be populated when the targetingType is TARGETING_TYPE_LANGUAGE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,geoRegionDetails,RECORD,Geographic region details. This field will be populated when the targetingType is TARGETING_TYPE_GEO_REGION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,inventorySourceGroupDetails,RECORD,Inventory source group details. This field will be populated when the targetingType is TARGETING_TYPE_INVENTORY_SOURCE_GROUP.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,digitalContentLabelExclusionDetails,RECORD,Digital content label details. This field will be populated when the targetingType is TARGETING_TYPE_DIGITAL_CONTENT_LABEL_EXCLUSION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,sensitiveCategoryExclusionDetails,RECORD,Sensitive category details. This field will be populated when the targetingType is TARGETING_TYPE_SENSITIVE_CATEGORY_EXCLUSION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,exchangeDetails,RECORD,Exchange details. This field will be populated when the targetingType is TARGETING_TYPE_EXCHANGE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,subExchangeDetails,RECORD,Sub-exchange details. This field will be populated when the targetingType is TARGETING_TYPE_SUB_EXCHANGE.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,thirdPartyVerifierDetails,RECORD,Third party verification details. This field will be populated when the targetingType is TARGETING_TYPE_THIRD_PARTY_VERIFIER.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,poiDetails,RECORD,POI details. This field will be populated when the targetingType is TARGETING_TYPE_POI.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,businessChainDetails,RECORD,Business chain details. This field will be populated when the targetingType is TARGETING_TYPE_BUSINESS_CHAIN.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,contentDurationDetails,RECORD,Content duration details. This field will be populated when the targetingType is TARGETING_TYPE_CONTENT_DURATION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,contentStreamTypeDetails,RECORD,Content duration details. This field will be populated when the targetingType is TARGETING_TYPE_CONTENT_DURATION.
dt_dv360_1595182791,p_CampaignTargeting_1595182791,nativeContentPositionDetails,RECORD,Native content position details. This field will be populated when the targetingType is TARGETING_TYPE_NATIVE_CONTENT_POSITION.
